Country Name,Country Code,Series Name,Series Code,2007,2008,2009,2010,2011,2012,2013,2014,2015
Myanmar,MMR,"Internally displaced persons (number, low estimate)",VC.IDP.TOTL.LE,500000,451000,470000,446000,450000,450000,..,..,..
Myanmar,MMR,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,0.147708389,..,..,..,..,0.136014603
Myanmar,MMR,"International migrant stock, total",SM.POP.TOTL,..,..,..,76414,..,..,..,..,73308
Myanmar,MMR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,1.179398582,1.387227316,1.322289693,1.140640128,1.538245774,2.91594485,1.119171197,0.967133536,..
Myanmar,MMR,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,39000000,49700000,52000000,53000000,132000000,265000000,131000000,137000000,..
Myanmar,MMR,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,3000000,700000,..,..,9000000,8000000,16000000,16000000,..
Myanmar,MMR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,36000000,49000000,52000000,53000000,123000000,257000000,115000000,121000000,..
Myanmar,MMR,"International tourism, number of arrivals",ST.INT.ARVL,716000,731000,763000,792000,816000,1059000,2044000,3081000,..
Myanmar,MMR,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,1.690680066,1.277531499,1.199493248,1.181209181,3.949157799,5.819110928,7.934433219,12.2526653,..
Myanmar,MMR,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,97000000,80000000,75000000,91000000,334000000,550000000,964000000,1613000000,..
Myanmar,MMR,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,12000000,12000000,19000000,19000000,9000000,11000000,5000000,1000000,..
Myanmar,MMR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,85000000,68000000,56000000,72000000,325000000,539000000,959000000,1612000000,..
Myanmar,MMR,Internationally-recognized quality certification (% of firms),IC.FRM.ISOC.ZS,..,..,..,..,..,..,..,1.7,..
Myanmar,MMR,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,..,..,..,..,..,..,170000000,..,..
Myanmar,MMR,Investment in telecoms with private participation (current US$),IE.PPI.TELE.CD,..,..,..,..,..,..,..,1500000000,..
Myanmar,MMR,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,57.79999924,57.70000076,57.59999847,57.5,57.5,57.40000153,57.29999924,57.20000076,..
Myanmar,MMR,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,58.09999847,58.09999847,58,57.90000153,57.79999924,57.79999924,57.70000076,57.59999847,..
Myanmar,MMR,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,57.90000153,57.90000153,57.79999924,57.70000076,57.59999847,57.59999847,57.5,57.40000153,..
Myanmar,MMR,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,74.80000305,75,75.09999847,75.09999847,75.19999695,75.19999695,75.19999695,75.09999847,..
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,78.80000305,78.90000153,79,79.09999847,79.19999695,79.19999695,79.19999695,79.19999695,..
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.59999847,81.80000305,81.90000153,82.09999847,82.19999695,82.19999695,82.30000305,82.30000305,..
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,84.19999695,84.40000153,84.59999847,84.69999695,84.90000153,84.90000153,85,85.09999847,..
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,78.09999847,78.19999695,78.40000153,78.5,78.5,78.59999847,78.59999847,78.59999847,..
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,81.40000153,81.59999847,81.69999695,81.80000305,81.90000153,82,82,82,..
Myanmar,MMR,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.58942464,49.67519509,49.62771393,49.57117624,49.62221281,49.53813116,49.51321418,49.42132503,..
Myanmar,MMR,"Labor force, total",SL.TLF.TOTL.IN,27543056,27836402,28181554,28513812,28899868,29340148,29765555,30217049,..
Myanmar,MMR,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,..,..,..,..,..,..,..,0,0.2
Myanmar,MMR,Land area (sq. km),AG.LND.TOTL.K2,653520,653310,653300,653260,653290,653150,653080,653080,653080
Myanmar,MMR,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,..,..,..,3.608969789,..,..,..,..,..
Myanmar,MMR,Land under cereal production (hectares),AG.LND.CREL.HA,8894900,8972611,8973753,8942932,8511855,7880000,7878400,7763320,..
Myanmar,MMR,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,..,..,..,..,..,..,..,..,0
Myanmar,MMR,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,..,..,..,..,..,..,..,..,0
Myanmar,MMR,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,..,..,..,..,..,..,..,..,1
Myanmar,MMR,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,..,..,..,..,..,..,..,..,1
Myanmar,MMR,"Lead time to export, median case (days)",LP.EXP.DURS.MD,2.6,..,..,4.58,..,1,..,1,..
Myanmar,MMR,"Lead time to import, median case (days)",LP.IMP.DURS.MD,3.2,..,..,8.37,..,1,..,1,..
Myanmar,MMR,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,..,..,..,..,..,..,..,..,0
Myanmar,MMR,Lending interest rate (%),FR.INR.LEND,17,17,17,17,16.33333333,13,13,13,13
Myanmar,MMR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,66.165,66.442,66.72,66.997,67.264,67.516,67.75,67.964,..
Myanmar,MMR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.121,62.392,62.666,62.937,63.197,63.439,63.658,63.852,..
Myanmar,MMR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.590355426,0.531460242,0.520108865,0.49372029,0.47016746,0.444852474,0.422018197,0.402535082,0.384770652
Myanmar,MMR,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,170,190,190,200,210,220,240,250,260
Myanmar,MMR,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,3.12,3.63,3.79,3.68,3.22,4.2,6,6.25,6.23
Myanmar,MMR,"Listed domestic companies, total",CM.MKT.LDOM.NO,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,90.89013672,91.15045166
Myanmar,MMR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,95.10141754,95.16603851
Myanmar,MMR,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..,..,..,..,..,0.99871999,0.999849975
Myanmar,MMR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,96.17681122,96.3249588
Myanmar,MMR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,96.30053711,96.3398819
Myanmar,MMR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,123.88,136.61,155.59,175.44,187.33,187.86,191.91,..,..
Myanmar,MMR,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,1.57,..,..,2.36,..,2.34,..,2.357143,..
Myanmar,MMR,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,2,..,..,2.01,..,2.42,..,2.071429,..
Myanmar,MMR,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,1.73,..,..,2.37,..,2.47,..,2.141941,..
Myanmar,MMR,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,2.07,..,..,1.94,..,2.24,..,1.968452,..
Myanmar,MMR,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,2.08,..,..,3.29,..,2.59,..,2.834249,..
Myanmar,MMR,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,1.86,..,..,2.33,..,2.37,..,2.249909,..
Myanmar,MMR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,1.69,..,..,1.92,..,2.1,..,2.142857,..
Myanmar,MMR,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Long-term unemployment, female (% of female unemployment)",SL.UEM.LTRM.FE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Long-term unemployment, male (% of male unemployment)",SL.UEM.LTRM.MA.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Losses due to theft, robbery, vandalism, and arson (% sales)",IC.FRM.CRIM.ZS,..,..,..,..,..,..,..,0.1,..
Myanmar,MMR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,8.6,..,..,..,..,..
Myanmar,MMR,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,40.97201157,..,43.81478119,45.02418137,..,..,..,50.26723099,..
Myanmar,MMR,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,39.73323059,..,44.06364059,42.66067123,..,..,..,47.09292984,..
Myanmar,MMR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,40.352211,..,43.93930817,43.84067917,..,..,..,48.67424011,..
Myanmar,MMR,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,..,..,..,30.02760841,..,..,..,..,..
Myanmar,MMR,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,..,..,..,67.92501368,..,..,..,..,..
Myanmar,MMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.88641379,16.8209693,18.07855205,19.86208285,19.72131197,20.09235404,19.91591375,19.93069652,20.67224523
Myanmar,MMR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,20.88908671,19.27603009,18.57545097,35.80458269,10.81099992,8.32437387,9.537695165,9.459750573,9.262976449
Myanmar,MMR,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,5123013912,6110527616,7245585677,9839837391,10903622204,11811280481,12937804409,14161688435,15473482300
Myanmar,MMR,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,4.11331E+12,4.9062E+12,5.81755E+12,7.90049E+12,8.75462E+12,9.48338E+12,1.03879E+13,1.13705E+13,1.24238E+13
Myanmar,MMR,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,3.47391E+12,4.91732E+12,6.12755E+12,7.90049E+12,9.13252E+12,1.02992E+13,1.15535E+13,1.30072E+13,1.50454E+13
Myanmar,MMR,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,3004447112,5359590444,6672103210,9839837391,11828315589,12001388541,11976007446,13069499747,12941012828
Myanmar,MMR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,0.2,..
Myanmar,MMR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,226,218,210,205,201,195,189,184,178
Myanmar,MMR,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,6252690000,6882190000,6661540000,8661080000,9238040000,8876910000,11232800000,11030700000,5950000000
Myanmar,MMR,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,4838362066,6276997579,5912671108,6451585677,8330328136,8265380383,10398152473,22460224421,..
Myanmar,MMR,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,6.849846778,5.605319858,6.08402233,5.979876246,4.882009494,5.124183818,4.242874463,2.042096525,..
Myanmar,MMR,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,0.876825459,0.866317456,0.838977137,0.869235435,0.776487922,0.813964322,0.707175586,0.316916043,..
Myanmar,MMR,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,19.30442728,14.6698957,14.49392569,14.86848435,15.94479932,17.48565701,17.85783269,10.25238842,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,56.04258267,63.05497849,57.54505216,59.87260622,61.63648984,60.03983191,64.068994,81.01188601,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,0.009735604,0.028456537,0.029592635,0.028557373,0.024490314,0.015290449,0.017465571,0.012070473,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,0.081965634,0.040594718,0.027011218,0.021321555,0.019057457,0.013073044,0.009203652,0.008068703,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,16.87775186,15.51794765,20.13303165,18.06089288,16.17353219,16.40736963,13.38075488,6.36479091,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,0.598495005,0.776587712,1.391516422,0.814318907,1.113064526,0.849245073,0.343581229,0.252400442,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,17.80314327,16.66980596,21.87699982,19.27903318,17.53670134,17.35032726,13.83029885,6.693629047,..
Myanmar,MMR,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,56.04258267,63.05497849,57.54505216,59.87260622,61.63648984,60.03983191,64.068994,81.01188601,..
Myanmar,MMR,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,3246610000,4256230000,4347620000,4759660000,9018970000,9201400000,12042500000,16226100000,15920000000
Myanmar,MMR,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,5595409509,6976486495,7080933796,9944643879,13693782115,17035454811,20433353970,24315220075,..
Myanmar,MMR,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,0.159553936,0.145914784,0.126124547,0.113709763,0.092398216,0.077433287,0.067973208,0.059854397,..
Myanmar,MMR,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,0.170566951,0.248295575,0.260061133,0.138807011,0.156856983,0.329813221,0.218306338,0.158425228,..
Myanmar,MMR,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,32.75404601,33.36674923,29.1789033,26.05608794,25.35315477,30.93811595,27.59986474,25.76902787,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,62.91870619,62.46357291,66.62314574,69.95840303,70.06817621,65.19376763,68.23447964,69.60609321,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,0.000185679,0,0.007330869,0.000464339,0.000233579,7.69E-06,2.50E-05,0.000876984,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,3.612269886,3.845571703,3.460637537,3.1460139,3.853221076,3.55401793,3.742455,4.066630208,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,0.071162745,0.062396189,0.062451337,0.067640236,0.05934061,0.053627735,0.035538034,0.048516962,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,4.167693861,4.023763077,4.071826414,3.871799264,4.486270805,3.790683131,4.097682417,4.565024519,..
Myanmar,MMR,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,62.91870619,62.46357291,66.62314574,69.95840303,70.06817621,65.19376763,68.23447964,69.60609321,..
Myanmar,MMR,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-7.672910448,-8.908133902,-8.48238363,-5.878473061,-4.937257792,-3.996042523,..,..,..
Myanmar,MMR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,77548.2,76510.7,76868.3,79055.4,79845.954,80636.508,..,..,..
Myanmar,MMR,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,10342.13414,10284.90257,..,..,..,..,..,..,..
Myanmar,MMR,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,50,50,40,40,40,40,50,50,50
Myanmar,MMR,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Military expenditure (current LCU),MS.MIL.XPND.CN,..,..,..,..,..,1.90225E+12,2.20975E+12,2.33575E+12,2.549E+12
Myanmar,MMR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.37658968,0.107051202,0.033795895,0.15562171,0.324305162,0.402619537,0.553839335,0.648917837,0.282946132
Myanmar,MMR,Mobile account (% age 15+) [w2],WP15163_4.1,..,..,..,..,..,..,..,0.1637921,..
Myanmar,MMR,"Mobile account, female (% age 15+) [w2]",WP15163_4.3,..,..,..,..,..,..,..,0.3155094,..
Myanmar,MMR,"Mobile account, income, poorest 40% (% ages 15+) [w2]",WP15163_4.8,..,..,..,..,..,..,..,0,..
Myanmar,MMR,"Mobile account, income, richest 60% (% ages 15+) [w2]",WP15163_4.9,..,..,..,..,..,..,..,0.2728111,..
Myanmar,MMR,"Mobile account, male (% age 15+) [w2]",WP15163_4.2,..,..,..,..,..,..,..,0,..
Myanmar,MMR,Mobile cellular subscriptions,IT.CEL.SETS,247641,367388,502005,594000,1243619,3729617,6832380,29029342,41529282
Myanmar,MMR,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,..,..,..,..,..,..,20.3,..,..
Myanmar,MMR,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,24,..,..,..
Myanmar,MMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.458,188.563,185.668,182.773,179.878,176.983,175.023,173.062,..
Myanmar,MMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,248.402,245.322,242.241,239.16,236.08,232.999,231.202,229.404,..
Myanmar,MMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,50.2,53.4,47.3,45.8,44.5,43.2,41.9,40.7,39.5
Myanmar,MMR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,40.6,..,..,..,..,34.9
Myanmar,MMR,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,50.8,..,..,..,..,43.8
Myanmar,MMR,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,32.1,31.7,30.5,29.7,29,28.4,27.7,27,26.4
Myanmar,MMR,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,..,..,..,53.6,..,..,..,..,44.9
Myanmar,MMR,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,..,..,..,64.7,..,..,..,..,54.9
Myanmar,MMR,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,..,..,..,..,..,..,..,..,0
Myanmar,MMR,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,16.8277,17.4158,16.5449,17.221,17.0972,19.0203,20.1626,20.5643,21.2582
Myanmar,MMR,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,28.09770301,16.95255474,16.91965939,36.84863524,55.41481951,99.92430226,98.89482852,98.81658718,98.72823219
Myanmar,MMR,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1737000,929000,914000,891000,875000,942511000,65860000,61123000,56127000
Myanmar,MMR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.384798946,1.834697184,1.431154145,0.78915806,1.244146896,1.579212902,1.410392806,1.304881332,0.851646023
Myanmar,MMR,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,12940000,47140000,17890000,44400000,44430000,57730000,70010000,89000000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,40000,1070000,470000,20000,50000,60000,34920000,106950000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,200000,2200000,60000,140000,840000,440000,2620000,7740000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,390000,22320000,2510000,610000,4130000,2670000,6550000,8250000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,410000,1090000,930000,1440000,1280000,1140000,860000,770000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,7890000,19080000,9780000,10900000,11070000,19370000,23390000,25110000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,26640000,58440000,76810000,55930000,48250000,46410000,71520000,70160000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,5020000,7300000,1220000,390000,500000,1190000,1870000,9680000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,1660000,5820000,2060000,1990000,3340000,4940000,579450000,3350000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,5800000,14330000,9720000,18310000,10730000,12520000,8570000,353430000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,..,2250000,..,..,..,..,..,..,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,1760000,4930000,830000,600000,490000,1670000,1950000,1780000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,490000,7540000,950000,1010000,3220000,1540000,8350000,6120000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,30520000,42480000,48280000,46830000,46510000,92780000,2528320000,213920000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,500000,4370000,1950000,3250000,4810000,6040000,11720000,17290000,..
Myanmar,MMR,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,460000,840000,240000,230000,190000,10000,300000,400000,..
